id_reference,type_reference,designation,programme,code_filiere,coeff_avion,longueur_piece_brut_mm,largeur_piece_brut_mm,epaisseur_brut_mm,debit_mm2,magasin,date_reception_OMP,date_besoin_client,date_transmission_proc,livrable,constituant,famille_code_filiere,norm_mat_inge,norm_mat_fab,indice_manufacturing,codes_protections,avion_impacte_pp,complexite_piece_pp,priorite_pp,indice_client_pp,classe_piece_ref_pp,procedes_speciaux_ind,cms_mat_pp,fournisseur_cmde,supplier_cmde,rang_appro,indice_client,factory,usine,priorite,type_cycle,date_emission_commande,quantite_commande,cycle_negocie,advancement_percentage_tooling,date_prev_livraison_outillage,date_reelle_livraison_outillage,advancement_percentage_program,date_prev_livraison_prog,date_reelle_livraison_prog,advancement_percentage_industrialization,date_prev_livraison_indus,date_reelle_livraison_indus,type_lot,date_prev_fin_usinage,date_reelle_fin_usinage,lieu_TS,date_prev_fin_TS,date_reelle_fin_TS,date_prev_reception_QI_fournisseur,date_reelle_reception_QI_fournisseur,lieu_equipement,date_prev_fin_equipement,date_reelle_fin_equipement,date_expedition,quantite_expediee,date_livraison_contractuelle,date_livraison_previsionnelle_S,date_reception_effective,quantite_receptionnee,ecart_commande,date_livraison_contractuelle_initiale,date_liberation,etat_reference,etat_reference,date_creation_nomenclature_appro,date_reception_matiere_fournisseur,date_liberation_previsionelle,quantite_liberee,supplier_achat,fournisseur_achat,indice_client,autonomie_matiere,autonomie_quincaillerie,quantite_FAI,type_cycle,cycle_fil_rouge_1ere_commande,cycle_fil_rouge_recommande,NRC_fil_rouge_total,RC_fil_rouge,cycle_standard_1ere_commande,cycle_standard_recommande,NRC_standard_total,RC_standard,devise,date_affectation,lag_time
30767,PE,"SPLICE, JUNCTION, AFT",programme_2,code_filiere_19,1,360,NA,NA,NA,magasin_1,2016-04-11,2016-09-01,2016-04-26,TRUE,FALSE,famille_code_filiere_3,B0502027HA,B0502027HA,A,A025,P2_MSN5,NA,P1,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS 176-002,B0502027HA,fournisseur_15,supplier_15,3,A00,factory_2,usine_2,NA,Standard,2016-05-13,1,65,NA,NA,NA,NA,NA,NA,100,2016-06-24,2016-07-03,Lot3_Released,2016-07-15,NA,NA,2016-07-28,NA,NA,NA,NA,NA,NA,2016-10-27,1,2016-10-28,2016-11-02,2016-11-02,1,NA,2016-08-05,2016-11-02,Stock Available,Stock disponible,NA,NA,2016-08-12,1,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.031491308,0.004773193,110,120,0.020923755,0.003569301,devise_2,2016-05-04,-62
30767,PE,"SPLICE, JUNCTION, AFT",programme_2,code_filiere_19,1,360,NA,NA,NA,magasin_1,2016-04-11,2016-09-01,2016-04-26,TRUE,FALSE,famille_code_filiere_3,B0502027HA,B0502027HA,A,A025,P2_MSN5,NA,P1,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS 176-002,B0502027HA,fournisseur_15,supplier_15,1,A00,factory_2,usine_2,NA,Standard,2016-05-13,5,65,0,NA,NA,0,NA,NA,0,2016-07-03,2016-07-03,Lot3_Released,2016-07-15,2016-07-15,GEB,2016-07-28,2016-07-28,2016-07-08,NA,MECABRIVE,NA,NA,2016-07-29,1,2016-08-05,2016-08-03,2016-08-03,1,NA,2016-08-05,2016-08-03,Stock Available,Stock disponible,NA,NA,2016-08-12,1,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.031491308,0.004773193,110,120,0.020923755,0.003569301,devise_2,2016-05-04,29
30767,PE,"SPLICE, JUNCTION, AFT",programme_2,code_filiere_19,1,360,NA,NA,NA,magasin_1,2016-04-11,2016-09-01,2016-04-26,TRUE,FALSE,famille_code_filiere_3,B0502027HA,B0502027HA,A,A025,P2_MSN5,NA,P1,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS 176-002,B0502027HA,fournisseur_15,supplier_15,2,A00,factory_2,usine_2,NA,Standard,2016-05-13,4,65,0,NA,NA,0,NA,NA,0,2016-07-03,2016-07-03,Lot3_Released,2016-07-15,2016-07-15,GEB,2016-07-28,2016-07-28,2016-07-08,NA,MECABRIVE,NA,NA,2016-08-01,3,2016-08-05,2016-08-03,2016-08-03,3,NA,2016-08-05,2016-08-03,Stock Available,Stock disponible,NA,NA,2016-08-12,3,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.031491308,0.004773193,110,120,0.020923755,0.003569301,devise_2,2016-05-04,29
31059,PE,DOUBLEUR AVIONIC DOOR PAN INF AVANT,programme_2,code_filiere_61,1,1300,1100,3.708399945,1430000,magasin_4,2016-04-12,2016-05-13,2016-05-12,TRUE,FALSE,famille_code_filiere_4,"BAMS 516-024

BAMS 516-024","BAMS 516-024

BAMS 516-024",B,A025,P2_MSN5,NA,P0,A00,2,BAPS 168-013 / BAPS 176-002 / BAPS 188-000 / BAPS 144-005 /,B0BAMS516024P1-05,fournisseur_2,supplier_2,1,NA,NA,NA,NA,Speedshop,2016-06-03,1,25,0,NA,NA,NA,2016-06-15,NA,NA,2016-06-15,NA,NA,2016-06-22,NA,MASA,2016-06-27,NA,NA,NA,NA,NA,NA,2016-06-28,1,2016-06-27,2016-06-30,2016-06-30,1,0,2016-06-27,2016-06-30,Stock Available,Stock disponible,NA,NA,NA,1,supplier_2,fournisseur_2,A00,TRUE,FALSE,1,Speedshop,25,20,0.071444207,0.151940278,50,40,0.054951276,0.129150595,devise_2,2016-05-31,-48
31060,PE,LISSE 25 AR PAN INF AVANT,programme_2,code_filiere_59,1,2200,NA,NA,NA,magasin_19,2016-04-12,2016-05-13,2016-04-26,TRUE,FALSE,famille_code_filiere_3,B0502027HA,B0502027HA,A,A014,P2_MSN5,NA,P1,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS 176-002 / BAPS 188-000,NA,fournisseur_15,supplier_15,1,A00,factory_2,usine_2,NA,Standard,2016-05-13,5,65,0,NA,NA,0,NA,NA,100,2016-06-01,2016-05-19,Lot3_Released,2016-06-20,2016-06-22,NMF,2016-06-27,2016-07-05,2016-06-06,NA,CSA,NA,NA,NA,NA,2016-07-04,2016-07-14,2016-07-14,5,NA,2016-08-05,2016-07-14,Stock Available,Stock disponible,NA,2016-03-08,2016-08-12,5,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.036805278,0.023933415,110,120,0.029257026,0.019313917,devise_2,2016-05-04,-62
31061,PE,LISSE 25 AR PAN INF AVANT,programme_2,code_filiere_59,1,2200,NA,NA,NA,magasin_19,2016-04-12,2016-05-13,2016-04-26,TRUE,FALSE,famille_code_filiere_3,B0502027HA,B0502027HA,a,A014,P2_MSN5,NA,P1,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS 176-002 / BAPS 188-000,NA,fournisseur_15,supplier_15,1,A00,factory_2,usine_2,NA,Standard,2016-05-13,5,65,0,NA,NA,0,NA,NA,100,2016-06-01,2016-05-19,Lot3_Released,2016-06-20,2016-06-22,NMF,2016-06-27,2016-07-05,2016-06-06,NA,CSA,NA,NA,NA,NA,2016-07-04,2016-07-14,2016-07-14,1,NA,2016-08-05,2016-07-14,Stock Available,Stock disponible,NA,2016-03-08,2016-08-12,1,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.036805278,0.023933415,110,120,0.029257026,0.019313917,devise_2,2016-05-04,-62
31061,PE,LISSE 25 AR PAN INF AVANT,programme_2,code_filiere_59,1,2200,NA,NA,NA,magasin_19,2016-04-12,2016-05-13,2016-04-26,TRUE,FALSE,famille_code_filiere_3,B0502027HA,B0502027HA,a,A014,P2_MSN5,NA,P1,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS 176-002 / BAPS 188-000,NA,fournisseur_15,supplier_15,2,A00,factory_2,usine_2,NA,Standard,2016-05-13,4,65,0,NA,NA,0,NA,NA,100,2016-06-01,2016-05-19,Lot3_Released,2016-06-20,2016-06-22,NMF,2016-06-27,2016-07-05,2016-06-06,NA,CSA,NA,NA,2016-07-20,4,2016-07-04,2016-07-22,2016-07-22,4,NA,2016-08-05,2016-07-22,Stock Available,Stock disponible,NA,2016-03-08,2016-08-12,4,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.036805278,0.023933415,110,120,0.029257026,0.019313917,devise_2,2016-05-04,-70
31063,PE,FS473 (CADRE 23 G) PAN INF AVANT,programme_2,code_filiere_2,1,920,200,1.799999952,184000,magasin_19,2016-04-12,2016-05-13,2016-04-20,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A014,P2_MSN5,NA,P0,A00,2,BAPS 144-005 / BAPS 188-000 / BAPS 176-002,B0QQA2504A0-04,fournisseur_13,supplier_13,3,A00,factory_2,usine_2,NA,Standard,2016-05-17,4,82,0,NA,NA,0,NA,NA,0,NA,NA,Lot3_Released,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-01-20,2,2017-02-10,2017-02-24,2017-02-20,2,NA,2016-09-08,2017-02-20,Stock Available,Stock disponible,NA,NA,NA,2,supplier_13,fournisseur_13,A00,TRUE,FALSE,5,Standard,58,25,0.63368305,0.004739162,116,50,0.285184751,0.002335331,devise_1,2016-05-13,-283
31063,PE,FS473 (CADRE 23 G) PAN INF AVANT,programme_2,code_filiere_2,1,920,200,1.799999952,184000,magasin_19,2016-04-12,2016-05-13,2016-04-20,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A014,P2_MSN5,NA,P0,A00,2,BAPS 144-005 / BAPS 188-000 / BAPS 176-002,B0QQA2504A0-04,fournisseur_16,supplier_16,1,NA,NA,NA,NA,Speedshop,2016-04-28,5,28,NA,2016-05-24,2016-05-20,100,NA,NA,NA,2016-05-24,2016-05-17,NA,2016-05-31,2016-05-24,NA,2016-06-07,2016-06-18,NA,NA,NA,NA,NA,2016-07-20,5,2016-06-06,2016-07-23,2016-07-23,5,0,2016-06-06,2016-07-23,Stock Available,Stock disponible,NA,NA,NA,5,supplier_16,fournisseur_16,A00,TRUE,FALSE,5,Speedshop,28,0,0.079815219,0.003774126,56,0,0.079815219,0.003396713,devise_2,2016-04-27,-71
31063,PE,FS473 (CADRE 23 G) PAN INF AVANT,programme_2,code_filiere_2,1,920,200,1.799999952,184000,magasin_19,2016-04-12,2016-05-13,2016-04-20,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A014,P2_MSN5,NA,P0,A00,2,BAPS 144-005 / BAPS 188-000 / BAPS 176-002,B0QQA2504A0-04,fournisseur_13,supplier_13,1,NA,NA,NA,NA,Standard,2016-05-17,6,82,0,2016-05-24,NA,0,NA,NA,NA,2016-05-24,NA,NA,2016-05-31,NA,NA,2016-06-07,NA,NA,NA,NA,NA,NA,2017-01-16,2,2017-01-20,2017-01-20,2017-01-20,2,NA,2016-09-08,2017-01-20,Stock Available,Stock disponible,NA,NA,NA,2,supplier_16,fournisseur_16,A00,TRUE,FALSE,5,Speedshop,28,0,0.079815219,0.003774126,56,0,0.079815219,0.003396713,devise_2,2016-04-27,-252
31063,PE,FS473 (CADRE 23 G) PAN INF AVANT,programme_2,code_filiere_2,1,920,200,1.799999952,184000,magasin_19,2016-04-12,2016-05-13,2016-04-20,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A014,P2_MSN5,NA,P0,A00,2,BAPS 144-005 / BAPS 188-000 / BAPS 176-002,B0QQA2504A0-04,fournisseur_13,supplier_13,4,A00,factory_2,usine_2,NA,Standard,2016-05-17,2,82,0,NA,NA,0,NA,NA,0,NA,NA,Lot3_Released,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-02-27,2,2017-02-10,2017-03-03,2017-03-02,2,NA,2016-09-08,2017-03-02,Stock Available,Stock disponible,NA,NA,NA,2,supplier_13,fournisseur_13,A00,TRUE,FALSE,5,Standard,58,25,0.63368305,0.004739162,116,50,0.285184751,0.002335331,devise_1,2016-05-13,-293
31063,PE,FS473 (CADRE 23 G) PAN INF AVANT,programme_2,code_filiere_2,1,920,200,1.799999952,184000,magasin_19,2016-04-12,2016-05-13,2016-04-20,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A014,P2_MSN5,NA,P0,A00,2,BAPS 144-005 / BAPS 188-000 / BAPS 176-002,B0QQA2504A0-04,fournisseur_13,supplier_13,1,NA,NA,NA,NA,Standard,2016-05-17,6,82,0,2016-05-24,NA,0,NA,NA,NA,2016-05-24,NA,NA,2016-05-31,NA,NA,2016-06-07,NA,NA,NA,NA,NA,NA,2017-01-16,2,2017-01-20,2017-01-20,2017-01-20,2,NA,2016-09-08,2017-01-20,Stock Available,Stock disponible,NA,NA,NA,2,supplier_13,fournisseur_13,A00,TRUE,FALSE,5,Standard,58,25,0.63368305,0.004739162,116,50,0.285184751,0.002335331,devise_1,2016-05-13,-252
31063,PE,FS473 (CADRE 23 G) PAN INF AVANT,programme_2,code_filiere_2,1,920,200,1.799999952,184000,magasin_19,2016-04-12,2016-05-13,2016-04-20,TRUE,FALSE,famille_code_filiere_1,AMS-QQ-A-250/4,AMS-QQ-A-250/4,A,A014,P2_MSN5,NA,P0,A00,2,BAPS 144-005 / BAPS 188-000 / BAPS 176-002,B0QQA2504A0-04,fournisseur_16,supplier_16,1,NA,NA,NA,NA,Speedshop,2016-04-28,5,28,NA,2016-05-24,2016-05-20,100,NA,NA,NA,2016-05-24,2016-05-17,NA,2016-05-31,2016-05-24,NA,2016-06-07,2016-06-18,NA,NA,NA,NA,NA,2016-07-20,5,2016-06-06,2016-07-23,2016-07-23,5,0,2016-06-06,2016-07-23,Stock Available,Stock disponible,NA,NA,NA,5,supplier_13,fournisseur_13,A00,TRUE,FALSE,5,Standard,58,25,0.63368305,0.004739162,116,50,0.285184751,0.002335331,devise_1,2016-05-13,-71
31066,PE EQUIPEE,FLOOR SILL ASSY,programme_2,code_filiere_16,1,529,NA,19.049999239999998,NA,magasin_14,2016-04-12,2016-05-20,2016-04-20,TRUE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A,A025,P2_MSN5,NA,P0,A00,2,"BAPS: 144-005, 188-001, 176-002, 151-001, 151-029, 151-010 et 157-028",B0QQA25012I3-02,fournisseur_15,supplier_15,1,A00,factory_1,usine_1,NA,Standard,2016-04-28,5,65,0,NA,NA,0,NA,NA,100,2016-06-15,2016-06-02,Lot3_Released,2016-06-20,2016-06-29,GEB,2016-06-24,2016-07-07,2016-07-13,NA,FGAM,2016-07-04,NA,2016-07-29,5,2016-07-18,2016-08-05,2016-08-05,5,NA,2016-08-02,2016-08-05,Stock Available,Stock disponible,NA,NA,2016-08-09,5,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.045138548,0.004973192,110,120,0.03260845,0.00304304,devise_2,2016-04-28,-77
31070,PE EQUIPEE,Traverse FS437 (C21),programme_2,code_filiere_59,1,2305,NA,NA,NA,magasin_14,2016-04-12,2016-05-13,2016-05-18,TRUE,FALSE,famille_code_filiere_3,B0518012JA,B0518012JA,A,A025,P2_MSN5,NA,P1,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS176-002 / BAPS 151-001,B0518012JA,fournisseur_15,supplier_15,1,A00,factory_2,usine_2,NA,Speedshop,2016-05-31,1,60,0,NA,NA,0,NA,NA,100,2016-06-01,2016-06-06,Lot3_Released,2016-06-13,2016-06-13,NMF,2016-06-27,2016-06-28,2016-06-01,NA,MECFOND,2016-06-22,NA,2016-07-04,1,2016-07-04,2016-07-26,2016-07-26,1,NA,2016-07-04,2016-08-10,Stock Available,Stock disponible,NA,NA,2016-07-11,1,supplier_12,fournisseur_12,A00,TRUE,FALSE,1,Speedshop,60,65,0.024233513,0.028925204,120,130,0.021304187,0.022373321,devise_2,2016-05-26,-89
31075,PE EQUIPEE,Voile Gauche FS437/FS417 (C21/C20),programme_2,code_filiere_6,1,516,148,19.049999239999998,76368,magasin_14,2016-04-12,2016-05-13,2016-04-25,TRUE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A,A025,P2_MSN5,NA,P0,A00,2,BAPS 144-005/ BAPS 188-001 / BAPS 176-002 / BAPS 151-001,B0QQA25012I3-02,fournisseur_15,supplier_15,2,A00,factory_1,usine_1,NA,Standard,2016-05-02,4,65,0,NA,NA,0,NA,NA,100,2016-06-01,2016-06-03,Lot3_Released,2016-06-20,2016-06-24,GEB,2016-06-24,2016-07-02,2016-07-14,NA,MEUPE,2016-06-30,NA,2016-07-29,1,2016-07-04,2016-08-04,2016-08-04,1,NA,2016-08-03,2016-08-04,Stock Available,Stock disponible,NA,NA,2016-08-10,1,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.045138548,0.004249385,110,120,0.03260845,0.002617554,devise_2,2016-04-29,-83
31075,PE EQUIPEE,Voile Gauche FS437/FS417 (C21/C20),programme_2,code_filiere_6,1,516,148,19.049999239999998,76368,magasin_14,2016-04-12,2016-05-13,2016-04-25,TRUE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A,A025,P2_MSN5,NA,P0,A00,2,BAPS 144-005/ BAPS 188-001 / BAPS 176-002 / BAPS 151-001,B0QQA25012I3-02,fournisseur_15,supplier_15,3,A00,factory_1,usine_1,NA,Standard,2016-05-02,4,65,0,NA,NA,0,NA,NA,100,2016-06-14,2016-06-03,Lot3_Released,2016-07-05,2016-06-23,GEB,2016-07-18,2016-07-05,NA,NA,NA,2016-07-25,NA,2016-09-12,3,2016-08-22,2016-09-14,2016-09-14,3,NA,2016-08-03,2016-09-14,Stock Available,Stock disponible,NA,NA,2016-08-10,3,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.045138548,0.004249385,110,120,0.03260845,0.002617554,devise_2,2016-04-29,-124
31075,PE EQUIPEE,Voile Gauche FS437/FS417 (C21/C20),programme_2,code_filiere_6,1,516,148,19.049999239999998,76368,magasin_14,2016-04-12,2016-05-13,2016-04-25,TRUE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A,A025,P2_MSN5,NA,P0,A00,2,BAPS 144-005/ BAPS 188-001 / BAPS 176-002 / BAPS 151-001,B0QQA25012I3-02,fournisseur_15,supplier_15,4,A00,factory_1,usine_1,NA,Standard,2016-05-02,1,65,0,NA,NA,0,NA,NA,100,2016-06-14,2016-06-03,Lot3_Released,2016-07-05,NA,GEB,2016-07-18,NA,NA,NA,NA,2016-07-25,NA,2016-10-27,1,2016-10-07,2016-11-02,2016-11-02,1,NA,2016-08-03,2016-11-02,Stock Available,Stock disponible,NA,NA,2016-08-10,1,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.045138548,0.004249385,110,120,0.03260845,0.002617554,devise_2,2016-04-29,-173
31076,PE,Equerre Rail/Traverse,programme_2,code_filiere_24,6,82,46,31.75,3772,magasin_14,2016-04-12,2016-05-13,2016-04-20,TRUE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,a,A025,P2_MSN5,NA,P0,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS 176-002,B0QQA25012I4-02,fournisseur_15,supplier_15,1,A00,factory_1,usine_1,NA,Standard,2016-05-11,30,60,0,NA,NA,0,NA,NA,100,2016-06-01,2016-06-15,Lot3_Released,2016-06-17,2016-06-21,GEB,2016-06-28,2016-07-02,2016-06-06,NA,SUDEC,NA,NA,NA,NA,2016-07-04,2016-07-15,2016-07-15,30,NA,2016-08-01,2016-07-15,Stock Available,Stock disponible,NA,NA,2016-08-08,30,supplier_12,fournisseur_12,A00,TRUE,FALSE,30,Standard,50,55,0.035854198,0.001193769,100,110,0.024057789,7.23792e-4,devise_2,2016-05-04,-63
31080,PE,FITTING LRU (C23) FS473 GAUCHE,programme_2,code_filiere_24,1,NA,NA,25.39999962,NA,magasin_14,2016-04-12,2016-06-22,2016-04-14,TRUE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A,A025,P2_MSN5,NA,P1,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS 176-002,B0QQA25012I4-01,fournisseur_15,supplier_15,1,A00,factory_1,usine_1,NA,Standard,2016-04-20,5,60,0,NA,NA,0,NA,NA,100,2016-06-09,2016-05-23,Lot3_Released,2016-06-23,2016-05-30,NA,2016-07-06,2016-08-17,2016-06-21,NA,NA,NA,NA,2016-08-24,5,2016-07-19,2016-08-24,2016-08-24,5,NA,2016-07-19,2016-08-24,Stock Available,Stock disponible,NA,NA,2016-07-26,5,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,50,55,0.035854198,0.001359118,100,110,0.024078925,8.04478e-4,devise_2,2016-04-19,-63
31138,PE,ANGLE,programme_2,code_filiere_16,2,320,60,38.09999847,19200,magasin_14,2016-04-13,2016-06-03,2016-04-25,TRUE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A,A025,P2_MSN5,NA,P0,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS 176-002,B0QQA25012I4-03,fournisseur_15,supplier_15,1,A00,factory_1,usine_1,NA,Standard,2016-05-02,10,60,0,NA,NA,0,NA,NA,100,2016-06-17,2016-05-30,Lot3_Released,2016-06-29,2016-06-13,GEB,2016-06-28,NA,2016-06-22,NA,ALMERAS,NA,NA,2016-07-07,10,2016-07-20,2016-07-08,2016-07-08,10,NA,2016-07-27,2016-07-08,Stock Available,Stock disponible,NA,NA,2016-08-03,10,supplier_12,fournisseur_12,A00,TRUE,FALSE,10,Standard,50,55,0.035854198,0.002807858,100,110,0.024057789,0.001512053,devise_2,2016-04-29,-35
31139,PE EQUIPEE,Voile FS813/FS813+20 (C43/C44) Gauche,programme_2,code_filiere_16,1,520,150,19.049999239999998,78000,magasin_14,2016-04-13,2016-06-07,2016-04-26,TRUE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A,A025,P2_MSN5,NA,P1,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS 176-002 / BAPS 151-001,B0QQA25012I3-02,fournisseur_15,supplier_15,2,A00,factory_1,usine_1,NA,Standard,2016-05-12,4,65,0,NA,NA,0,NA,NA,0,NA,2016-06-06,Lot3_Released,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-19,4,2016-09-02,2016-09-23,2016-09-23,4,NA,2016-08-09,2016-09-23,Stock Available,Stock disponible,NA,NA,2016-08-17,4,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.045138548,0.004472157,110,120,0.03260845,0.002751272,devise_2,2016-05-06,-108
31139,PE EQUIPEE,Voile FS813/FS813+20 (C43/C44) Gauche,programme_2,code_filiere_16,1,520,150,19.049999239999998,78000,magasin_14,2016-04-13,2016-06-07,2016-04-26,TRUE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A,A025,P2_MSN5,NA,P1,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS 176-002 / BAPS 151-001,B0QQA25012I3-02,fournisseur_15,supplier_15,1,A00,factory_1,usine_1,NA,Standard,2016-05-12,5,65,0,NA,NA,0,NA,NA,100,2016-07-06,2016-06-06,Lot3_Released,2016-06-22,2016-07-07,GEB,2016-07-18,NA,2016-07-11,NA,ALMERAS,2016-07-27,NA,2016-08-17,1,2016-07-15,2016-08-18,2016-08-18,1,NA,2016-08-09,2016-08-18,Stock Available,Stock disponible,NA,NA,2016-08-17,1,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.045138548,0.004472157,110,120,0.03260845,0.002751272,devise_2,2016-05-06,-72
31140,PE EQUIPEE,Voile FS813/FS813+20 (C43/C44) Droit,programme_2,code_filiere_16,1,520,150,19.049999239999998,78000,magasin_14,2016-04-13,2016-06-07,2016-04-26,TRUE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A,A025,P2_MSN5,NA,P1,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS 176-002 / BAPS 151-001,B0QQA25012I3-02,fournisseur_15,supplier_15,2,A00,factory_1,usine_1,NA,Standard,2016-05-12,4,65,0,NA,NA,0,NA,NA,0,2016-06-21,2016-06-06,Lot3_Released,2016-07-12,2016-08-16,GEB,2016-07-25,NA,NA,NA,NA,2016-08-01,NA,2016-09-19,4,2016-09-09,2016-09-23,2016-09-23,4,NA,2016-08-09,2016-09-23,Stock Available,Stock disponible,NA,NA,2016-08-17,4,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.045138548,0.004472157,110,120,0.03260845,0.002751272,devise_2,2016-05-06,-108
31140,PE EQUIPEE,Voile FS813/FS813+20 (C43/C44) Droit,programme_2,code_filiere_16,1,520,150,19.049999239999998,78000,magasin_14,2016-04-13,2016-06-07,2016-04-26,TRUE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A,A025,P2_MSN5,NA,P1,A00,2,BAPS 144-005 / BAPS 188-001 / BAPS 176-002 / BAPS 151-001,B0QQA25012I3-02,fournisseur_15,supplier_15,1,A00,factory_1,usine_1,NA,Standard,2016-05-12,5,65,0,NA,NA,0,NA,NA,100,2016-07-06,2016-06-06,Lot3_Released,2016-06-23,NA,GEB,2016-07-18,NA,2016-07-11,NA,ALMERAS,2016-07-27,NA,2016-08-12,1,2016-07-15,2016-08-18,2016-08-18,1,NA,2016-08-09,2016-08-18,Stock Available,Stock disponible,NA,NA,2016-08-17,1,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,55,60,0.045138548,0.004472157,110,120,0.03260845,0.002751272,devise_2,2016-05-06,-72
31141,PE,Voile FS813+20/FS813+36  (C43/C44) Gauch,programme_2,code_filiere_6,1,NA,NA,19.049999239999998,NA,magasin_14,2016-04-13,2016-06-07,2016-04-20,TRUE,FALSE,famille_code_filiere_4,AMS-QQ-A-250/12,AMS-QQ-A-250/12,A,A025,P2_MSN5,NA,P0,A00,2,"BAPS: 144-005, 188-001 et 176-002",B0QQA25012I3-02,fournisseur_15,supplier_15,1,A00,factory_1,usine_1,NA,Standard,2016-04-28,5,60,0,NA,NA,0,NA,NA,100,2016-06-24,2016-06-13,Lot3_Released,2016-06-20,2016-06-21,GEB,2016-07-19,2016-07-02,2016-06-28,NA,USICAP,NA,NA,2016-07-28,5,2016-07-26,2016-08-05,2016-08-05,5,NA,2016-07-26,2016-08-05,Stock Available,Stock disponible,NA,NA,2016-08-02,5,supplier_12,fournisseur_12,A00,TRUE,FALSE,5,Standard,50,55,0.035854198,0.003654295,100,110,0.024057789,0.002250943,devise_2,2016-04-28,-59
